"";"gs_name";"gs_id";"gs_cat";"gs_subcat";"human_gene_symbol";"species_name";"entrez_gene";"gene_symbol";"sources"
"4691";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ARF3";"Homo sapiens";377;"ARF3";NA
"4692";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ARHGAP1";"Homo sapiens";392;"ARHGAP1";NA
"4693";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ARID1A";"Homo sapiens";8289;"ARID1A";NA
"4694";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ARL6IP5";"Homo sapiens";10550;"ARL6IP5";NA
"4695";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ARPC1B";"Homo sapiens";10095;"ARPC1B";NA
"4696";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ARRB1";"Homo sapiens";408;"ARRB1";NA
"4697";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ARRDC2";"Homo sapiens";27106;"ARRDC2";NA
"4698";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ATF5";"Homo sapiens";22809;"ATF5";NA
"4699";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"BCL9L";"Homo sapiens";283149;"BCL9L";NA
"4700";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"BCOR";"Homo sapiens";54880;"BCOR";NA
"4701";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"BMF";"Homo sapiens";90427;"BMF";NA
"4702";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"BOD1L1";"Homo sapiens";259282;"BOD1L1";NA
"4703";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"BRD3";"Homo sapiens";8019;"BRD3";NA
"4704";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"C11orf95";"Homo sapiens";65998;"C11orf95";NA
"4705";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"C16orf70";"Homo sapiens";80262;"C16orf70";NA
"4706";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CAB39";"Homo sapiens";51719;"CAB39";NA
"4707";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CALHM2";"Homo sapiens";51063;"CALHM2";NA
"4708";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CBL";"Homo sapiens";867;"CBL";NA
"4709";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CCM2";"Homo sapiens";83605;"CCM2";NA
"4710";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CCR2";"Homo sapiens";729230;"CCR2";NA
"4711";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CD14";"Homo sapiens";929;"CD14";NA
"4712";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CDIPT";"Homo sapiens";10423;"CDIPT";NA
"4713";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CEP350";"Homo sapiens";9857;"CEP350";NA
"4714";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CFP";"Homo sapiens";5199;"CFP";NA
"4715";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CHAMP1";"Homo sapiens";283489;"CHAMP1";NA
"4716";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CHD8";"Homo sapiens";57680;"CHD8";NA
"4717";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CMKLR1";"Homo sapiens";1240;"CMKLR1";NA
"4718";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CMTM3";"Homo sapiens";123920;"CMTM3";NA
"4719";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CREBL2";"Homo sapiens";1389;"CREBL2";NA
"4720";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CRTC3";"Homo sapiens";64784;"CRTC3";NA
"4721";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CSF1R";"Homo sapiens";1436;"CSF1R";NA
"4722";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CSK";"Homo sapiens";1445;"CSK";NA
"4723";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CTCF";"Homo sapiens";10664;"CTCF";NA
"4724";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CTDSP2";"Homo sapiens";10106;"CTDSP2";NA
"4725";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"CTNND1";"Homo sapiens";1500;"CTNND1";NA
"4726";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"DAGLB";"Homo sapiens";221955;"DAGLB";NA
"4727";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"DAPP1";"Homo sapiens";27071;"DAPP1";NA
"4728";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"DCAF12";"Homo sapiens";25853;"DCAF12";NA
"4729";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"DCAF5";"Homo sapiens";8816;"DCAF5";NA
"4730";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"DCAF7";"Homo sapiens";10238;"DCAF7";NA
"4731";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"DDX17";"Homo sapiens";10521;"DDX17";NA
"4732";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"DHX16";"Homo sapiens";8449;"DHX16";NA
"4733";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"DPP8";"Homo sapiens";54878;"DPP8";NA
"4734";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"DUSP7";"Homo sapiens";1849;"DUSP7";NA
"4735";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ELF2";"Homo sapiens";1998;"ELF2";NA
"4736";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ELMSAN1";"Homo sapiens";91748;"ELMSAN1";NA
"4737";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ELOVL1";"Homo sapiens";64834;"ELOVL1";NA
"4738";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ENG";"Homo sapiens";2022;"ENG";NA
"4739";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"EVI2A";"Homo sapiens";2123;"EVI2A";NA
"4740";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"FAM220A";"Homo sapiens";84792;"FAM220A";NA
"4741";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"FAM89B";"Homo sapiens";23625;"FAM89B";NA
"4742";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"FBXO42";"Homo sapiens";54455;"FBXO42";NA
"4743";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"FGD3";"Homo sapiens";89846;"FGD3";NA
"4744";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"FHOD1";"Homo sapiens";29109;"FHOD1";NA
"4745";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"FOXK1";"Homo sapiens";221937;"FOXK1";NA
"4746";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"FOXN3";"Homo sapiens";1112;"FOXN3";NA
"4747";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"FRAT1";"Homo sapiens";10023;"FRAT1";NA
"4748";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"FRMD8";"Homo sapiens";83786;"FRMD8";NA
"4749";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"FUCA1";"Homo sapiens";2517;"FUCA1";NA
"4750";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"GABARAP";"Homo sapiens";11337;"GABARAP";NA
"4751";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"GAPT";"Homo sapiens";202309;"GAPT";NA
"4752";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"GDE1";"Homo sapiens";51573;"GDE1";NA
"4753";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"GIMAP8";"Homo sapiens";155038;"GIMAP8";NA
"4754";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"GIT2";"Homo sapiens";9815;"GIT2";NA
"4755";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"GLE1";"Homo sapiens";2733;"GLE1";NA
"4756";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"GLTP";"Homo sapiens";51228;"GLTP";NA
"4757";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"GNB2";"Homo sapiens";2783;"GNB2";NA
"4758";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"GRB2";"Homo sapiens";2885;"GRB2";NA
"4759";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"GRK3";"Homo sapiens";157;"GRK3";NA
"4760";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"HCK";"Homo sapiens";3055;"HCK";NA
"4761";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"HDGF";"Homo sapiens";3068;"HDGF";NA
"4762";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"HECA";"Homo sapiens";51696;"HECA";NA
"4763";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"IFFO1";"Homo sapiens";25900;"IFFO1";NA
"4764";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"IFNAR1";"Homo sapiens";3454;"IFNAR1";NA
"4765";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"IKBKE";"Homo sapiens";9641;"IKBKE";NA
"4766";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"IL10RA";"Homo sapiens";3587;"IL10RA";NA
"4767";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ILK";"Homo sapiens";3611;"ILK";NA
"4768";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"JKAMP";"Homo sapiens";51528;"JKAMP";NA
"4769";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"KDM3B";"Homo sapiens";51780;"KDM3B";NA
"4770";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"KDM5A";"Homo sapiens";5927;"KDM5A";NA
"4771";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"KIAA1147";"Homo sapiens";57189;"KIAA1147";NA
"4772";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"KIAA2013";"Homo sapiens";90231;"KIAA2013";NA
"4773";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"KIF3B";"Homo sapiens";9371;"KIF3B";NA
"4774";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"KLF13";"Homo sapiens";51621;"KLF13";NA
"4775";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"KMT2A";"Homo sapiens";4297;"KMT2A";NA
"4776";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"LACC1";"Homo sapiens";144811;"LACC1";NA
"4777";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"LILRB1";"Homo sapiens";10859;"LILRB1";NA
"4778";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"LILRB2";"Homo sapiens";10288;"LILRB2";NA
"4779";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"LILRB3";"Homo sapiens";11025;"LILRB3";NA
"4780";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MAML1";"Homo sapiens";9794;"MAML1";NA
"4781";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MAP3K14";"Homo sapiens";9020;"MAP3K14";NA
"4782";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MAP7D1";"Homo sapiens";55700;"MAP7D1";NA
"4783";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MAPK14";"Homo sapiens";1432;"MAPK14";NA
"4784";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MARF1";"Homo sapiens";9665;"MARF1";NA
"4785";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MAST3";"Homo sapiens";23031;"MAST3";NA
"4786";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MAT2B";"Homo sapiens";27430;"MAT2B";NA
"4787";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MAVS";"Homo sapiens";57506;"MAVS";NA
"4788";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MKRN1";"Homo sapiens";23608;"MKRN1";NA
"4789";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MLXIP";"Homo sapiens";22877;"MLXIP";NA
"4790";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MOB3A";"Homo sapiens";126308;"MOB3A";NA
"4791";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MPEG1";"Homo sapiens";219972;"MPEG1";NA
"4792";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MRTFA";"Homo sapiens";57591;"MRTFA";NA
"4793";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"MYO1F";"Homo sapiens";4542;"MYO1F";NA
"4794";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"NAGS";"Homo sapiens";162417;"NAGS";NA
"4795";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"NBR1";"Homo sapiens";4077;"NBR1";NA
"4796";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"NCKAP1L";"Homo sapiens";3071;"NCKAP1L";NA
"4797";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"NCOA4";"Homo sapiens";8031;"NCOA4";NA
"4798";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"NCOA6";"Homo sapiens";23054;"NCOA6";NA
"4799";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"NCOR1";"Homo sapiens";9611;"NCOR1";NA
"4800";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"NLRC4";"Homo sapiens";58484;"NLRC4";NA
"4801";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"NT5DC2";"Homo sapiens";64943;"NT5DC2";NA
"4802";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"NUP214";"Homo sapiens";8021;"NUP214";NA
"4803";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"NUP62";"Homo sapiens";23636;"NUP62";NA
"4804";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ORAI2";"Homo sapiens";80228;"ORAI2";NA
"4805";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PAFAH1B2";"Homo sapiens";5049;"PAFAH1B2";NA
"4806";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PAGR1";"Homo sapiens";79447;"PAGR1";NA
"4807";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PAIP2";"Homo sapiens";51247;"PAIP2";NA
"4808";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PARP1";"Homo sapiens";142;"PARP1";NA
"4809";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PHC2";"Homo sapiens";1912;"PHC2";NA
"4810";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PHF23";"Homo sapiens";79142;"PHF23";NA
"4811";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PHIP";"Homo sapiens";55023;"PHIP";NA
"4812";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PIK3CD";"Homo sapiens";5293;"PIK3CD";NA
"4813";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PINK1";"Homo sapiens";65018;"PINK1";NA
"4814";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PIP5K1C";"Homo sapiens";23396;"PIP5K1C";NA
"4815";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PLXNB2";"Homo sapiens";23654;"PLXNB2";NA
"4816";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"POLDIP3";"Homo sapiens";84271;"POLDIP3";NA
"4817";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"POLR2B";"Homo sapiens";5431;"POLR2B";NA
"4818";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"POU2F2";"Homo sapiens";5452;"POU2F2";NA
"4819";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PRELID1";"Homo sapiens";27166;"PRELID1";NA
"4820";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PSMG2";"Homo sapiens";56984;"PSMG2";NA
"4821";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PTAFR";"Homo sapiens";5724;"PTAFR";NA
"4822";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PTPRJ";"Homo sapiens";5795;"PTPRJ";NA
"4823";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PTTG1IP";"Homo sapiens";754;"PTTG1IP";NA
"4824";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"PUM2";"Homo sapiens";23369;"PUM2";NA
"4825";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RAB8A";"Homo sapiens";4218;"RAB8A";NA
"4826";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RASSF2";"Homo sapiens";9770;"RASSF2";NA
"4827";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RCOR3";"Homo sapiens";55758;"RCOR3";NA
"4828";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RETREG3";"Homo sapiens";162427;"RETREG3";NA
"4829";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RGS19";"Homo sapiens";10287;"RGS19";NA
"4830";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RHOG";"Homo sapiens";391;"RHOG";NA
"4831";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RICTOR";"Homo sapiens";253260;"RICTOR";NA
"4832";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RIN3";"Homo sapiens";79890;"RIN3";NA
"4833";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RNF38";"Homo sapiens";152006;"RNF38";NA
"4834";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RNF44";"Homo sapiens";22838;"RNF44";NA
"4835";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RPS6KA1";"Homo sapiens";6195;"RPS6KA1";NA
"4836";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RRM2B";"Homo sapiens";50484;"RRM2B";NA
"4837";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"RTCB";"Homo sapiens";51493;"RTCB";NA
"4838";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SASH3";"Homo sapiens";54440;"SASH3";NA
"4839";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SEMA4B";"Homo sapiens";10509;"SEMA4B";NA
"4840";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SETD1B";"Homo sapiens";23067;"SETD1B";NA
"4841";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SIN3A";"Homo sapiens";25942;"SIN3A";NA
"4842";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SIPA1";"Homo sapiens";6494;"SIPA1";NA
"4843";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SMAD3";"Homo sapiens";4088;"SMAD3";NA
"4844";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SMAP2";"Homo sapiens";64744;"SMAP2";NA
"4845";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SMARCAL1";"Homo sapiens";50485;"SMARCAL1";NA
"4846";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SNX20";"Homo sapiens";124460;"SNX20";NA
"4847";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SPG21";"Homo sapiens";51324;"SPG21";NA
"4848";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SRSF9";"Homo sapiens";8683;"SRSF9";NA
"4849";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"ST8SIA4";"Homo sapiens";7903;"ST8SIA4";NA
"4850";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"STK38";"Homo sapiens";11329;"STK38";NA
"4851";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"STX6";"Homo sapiens";10228;"STX6";NA
"4852";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SYK";"Homo sapiens";6850;"SYK";NA
"4853";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"SYNE3";"Homo sapiens";161176;"SYNE3";NA
"4854";"GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_DN";"M5851";"C7";"";"TACC1";"Homo sapiens";6867;"TACC1";NA
